iso_code,continent,location,date,total_cases,new_cases,stringency_index
BES,North America,Bonaire Sint Eustatius and Saba,6/7/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/13/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/14/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/15/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/16/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/17/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/18/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/19/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/20/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/21/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/22/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/23/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/24/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/25/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/26/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/27/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/28/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/29/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/30/2020,7,0,
BIH,Europe,Bosnia and Herzegovina,2/4/2020,464,51,89.81
BIH,Europe,Bosnia and Herzegovina,2/5/2020,1781,92,90.74
BIH,Europe,Bosnia and Herzegovina,2/6/2020,2523,14,54.63
BIH,Europe,Bosnia and Herzegovina,2/7/2020,4453,0,51.85
BIH,Europe,Bosnia and Herzegovina,3/4/2020,532,68,89.81
BIH,Europe,Bosnia and Herzegovina,3/5/2020,1839,58,90.74
BIH,Europe,Bosnia and Herzegovina,3/6/2020,2534,11,54.63
BIH,Europe,Bosnia and Herzegovina,3/7/2020,4606,153,51.85
BIH,Europe,Bosnia and Herzegovina,3/13/2020,3,0,40.28
BIH,Europe,Bosnia and Herzegovina,3/16/2020,18,15,45.83
BIH,Europe,Bosnia and Herzegovina,3/17/2020,21,3,70.83
BIH,Europe,Bosnia and Herzegovina,3/18/2020,21,0,77.78
BIH,Europe,Bosnia and Herzegovina,3/19/2020,36,15,77.78
BIH,Europe,Bosnia and Herzegovina,3/20/2020,44,8,89.81
BIH,Europe,Bosnia and Herzegovina,3/21/2020,44,0,89.81
BIH,Europe,Bosnia and Herzegovina,3/22/2020,92,48,89.81
BIH,Europe,Bosnia and Herzegovina,3/23/2020,125,33,89.81
BIH,Europe,Bosnia and Herzegovina,3/24/2020,129,4,89.81
BIH,Europe,Bosnia and Herzegovina,3/25/2020,162,33,89.81
BIH,Europe,Bosnia and Herzegovina,3/26/2020,181,19,89.81
BIH,Europe,Bosnia and Herzegovina,3/27/2020,181,0,89.81
BIH,Europe,Bosnia and Herzegovina,3/28/2020,229,48,89.81
BIH,Europe,Bosnia and Herzegovina,3/29/2020,257,28,89.81
BIH,Europe,Bosnia and Herzegovina,3/30/2020,323,66,89.81
BIH,Europe,Bosnia and Herzegovina,3/31/2020,353,30,89.81
BIH,Europe,Bosnia and Herzegovina,4/4/2020,586,54,89.81
BIH,Europe,Bosnia and Herzegovina,4/5/2020,1857,18,90.74
BIH,Europe,Bosnia and Herzegovina,4/6/2020,2550,16,54.63
BIH,Europe,Bosnia and Herzegovina,4/7/2020,4788,182,51.85
BIH,Europe,Bosnia and Herzegovina,4/13/2020,1007,59,92.59
BIH,Europe,Bosnia and Herzegovina,4/14/2020,1028,21,92.59
BIH,Europe,Bosnia and Herzegovina,4/15/2020,1073,45,92.59
BIH,Europe,Bosnia and Herzegovina,4/16/2020,1100,27,92.59
BIH,Europe,Bosnia and Herzegovina,4/17/2020,1152,52,92.59
BIH,Europe,Bosnia and Herzegovina,4/18/2020,1210,58,92.59
BIH,Europe,Bosnia and Herzegovina,4/19/2020,1254,44,92.59
BIH,Europe,Bosnia and Herzegovina,4/20/2020,1269,15,92.59
BIH,Europe,Bosnia and Herzegovina,4/21/2020,1300,31,92.59
BIH,Europe,Bosnia and Herzegovina,4/22/2020,1340,40,92.59
BIH,Europe,Bosnia and Herzegovina,4/23/2020,1367,27,92.59
BIH,Europe,Bosnia and Herzegovina,4/24/2020,1413,46,90.74
BIH,Europe,Bosnia and Herzegovina,4/25/2020,1420,7,90.74
BIH,Europe,Bosnia and Herzegovina,4/26/2020,1485,65,90.74
BIH,Europe,Bosnia and Herzegovina,4/27/2020,1516,31,90.74
BIH,Europe,Bosnia and Herzegovina,4/28/2020,1564,48,90.74
BIH,Europe,Bosnia and Herzegovina,4/29/2020,1588,24,90.74
BIH,Europe,Bosnia and Herzegovina,4/30/2020,1588,0,90.74
BIH,Europe,Bosnia and Herzegovina,5/4/2020,632,46,89.81
BIH,Europe,Bosnia and Herzegovina,5/5/2020,1926,69,90.74
BIH,Europe,Bosnia and Herzegovina,5/6/2020,2593,43,54.63
BIH,Europe,Bosnia and Herzegovina,5/7/2020,4960,172,56.48
BIH,Europe,Bosnia and Herzegovina,5/13/2020,2158,16,81.48
BIH,Europe,Bosnia and Herzegovina,5/14/2020,2181,23,79.63
BIH,Europe,Bosnia and Herzegovina,5/15/2020,2216,35,76.85
BIH,Europe,Bosnia and Herzegovina,5/16/2020,2237,21,76.85
BIH,Europe,Bosnia and Herzegovina,5/17/2020,2267,30,76.85
BIH,Europe,Bosnia and Herzegovina,5/18/2020,2289,22,76.85
BIH,Europe,Bosnia and Herzegovina,5/19/2020,2303,14,76.85
BIH,Europe,Bosnia and Herzegovina,5/20/2020,2319,16,76.85
BIH,Europe,Bosnia and Herzegovina,5/21/2020,2334,15,71.3
BIH,Europe,Bosnia and Herzegovina,5/22/2020,2352,18,71.3
BIH,Europe,Bosnia and Herzegovina,5/23/2020,2372,20,71.3
BIH,Europe,Bosnia and Herzegovina,5/24/2020,2391,19,71.3
BIH,Europe,Bosnia and Herzegovina,5/25/2020,2401,10,71.3
BIH,Europe,Bosnia and Herzegovina,5/26/2020,2406,5,71.3
BIH,Europe,Bosnia and Herzegovina,5/27/2020,2416,10,71.3
BIH,Europe,Bosnia and Herzegovina,5/28/2020,2435,19,71.3
BIH,Europe,Bosnia and Herzegovina,5/29/2020,2462,27,65.74
BIH,Europe,Bosnia and Herzegovina,5/30/2020,2485,23,65.74
BIH,Europe,Bosnia and Herzegovina,5/31/2020,2494,9,65.74
BIH,Europe,Bosnia and Herzegovina,6/3/2020,2,2,11.11
BIH,Europe,Bosnia and Herzegovina,6/4/2020,663,31,89.81
BIH,Europe,Bosnia and Herzegovina,6/5/2020,1946,20,90.74
BIH,Europe,Bosnia and Herzegovina,6/6/2020,2605,12,54.63
BIH,Europe,Bosnia and Herzegovina,6/7/2020,5249,289,56.48
BIH,Europe,Bosnia and Herzegovina,6/13/2020,2892,61,51.85
BIH,Europe,Bosnia and Herzegovina,6/14/2020,2940,48,51.85
BIH,Europe,Bosnia and Herzegovina,6/15/2020,3001,61,51.85
BIH,Europe,Bosnia and Herzegovina,6/16/2020,3039,38,51.85
BIH,Europe,Bosnia and Herzegovina,6/17/2020,3084,45,51.85
BIH,Europe,Bosnia and Herzegovina,6/18/2020,3144,60,51.85
BIH,Europe,Bosnia and Herzegovina,6/19/2020,3202,58,51.85
BIH,Europe,Bosnia and Herzegovina,6/20/2020,3288,86,51.85
BIH,Europe,Bosnia and Herzegovina,6/21/2020,3354,66,51.85
BIH,Europe,Bosnia and Herzegovina,6/22/2020,3354,0,51.85
BIH,Europe,Bosnia and Herzegovina,6/23/2020,3524,170,51.85
BIH,Europe,Bosnia and Herzegovina,6/24/2020,3587,63,51.85
BIH,Europe,Bosnia and Herzegovina,6/25/2020,3675,88,51.85
BIH,Europe,Bosnia and Herzegovina,6/26/2020,3796,121,51.85
BIH,Europe,Bosnia and Herzegovina,6/27/2020,3934,138,51.85
BIH,Europe,Bosnia and Herzegovina,6/28/2020,3935,1,51.85
BIH,Europe,Bosnia and Herzegovina,6/29/2020,4107,172,51.85
BIH,Europe,Bosnia and Herzegovina,6/30/2020,4343,236,51.85
BWA,Africa,Botswana,2/4/2020,4,1,86.11
BWA,Africa,Botswana,2/5/2020,23,0,86.11
BWA,Africa,Botswana,2/6/2020,38,0,49.07
BWA,Africa,Botswana,2/7/2020,227,0,49.07
BWA,Africa,Botswana,3/4/2020,4,0,86.11
BWA,Africa,Botswana,3/5/2020,23,0,86.11
BWA,Africa,Botswana,3/6/2020,38,0,49.07
BWA,Africa,Botswana,3/7/2020,227,0,49.07
BWA,Africa,Botswana,4/4/2020,4,0,86.11
BWA,Africa,Botswana,4/5/2020,23,0,86.11
BWA,Africa,Botswana,4/6/2020,40,2,49.07
BWA,Africa,Botswana,4/7/2020,275,48,49.07
BWA,Africa,Botswana,4/13/2020,13,0,86.11
BWA,Africa,Botswana,4/14/2020,13,0,86.11
BWA,Africa,Botswana,4/15/2020,13,0,86.11
BWA,Africa,Botswana,4/16/2020,13,0,86.11
BWA,Africa,Botswana,4/17/2020,15,2,86.11
BWA,Africa,Botswana,4/18/2020,15,0,86.11
BWA,Africa,Botswana,4/19/2020,15,0,86.11
BWA,Africa,Botswana,4/20/2020,20,5,86.11
BWA,Africa,Botswana,4/21/2020,20,0,86.11
BWA,Africa,Botswana,4/22/2020,20,0,86.11
BWA,Africa,Botswana,4/23/2020,22,2,86.11
BWA,Africa,Botswana,4/24/2020,22,0,86.11
BWA,Africa,Botswana,4/25/2020,22,0,86.11
BWA,Africa,Botswana,4/26/2020,22,0,86.11
BWA,Africa,Botswana,4/27/2020,22,0,86.11
BWA,Africa,Botswana,4/28/2020,22,0,86.11
BWA,Africa,Botswana,4/29/2020,23,1,86.11
BWA,Africa,Botswana,4/30/2020,23,0,86.11
BWA,Africa,Botswana,5/4/2020,4,0,86.11
BWA,Africa,Botswana,5/5/2020,23,0,86.11
BWA,Africa,Botswana,5/6/2020,40,0,49.07
BWA,Africa,Botswana,5/7/2020,275,0,49.07
BWA,Africa,Botswana,5/13/2020,24,0,78.7
BWA,Africa,Botswana,5/14/2020,24,0,78.7
BWA,Africa,Botswana,5/15/2020,24,0,78.7
BWA,Africa,Botswana,5/16/2020,24,0,78.7
BWA,Africa,Botswana,5/17/2020,24,0,78.7
BWA,Africa,Botswana,5/18/2020,25,1,78.7
BWA,Africa,Botswana,5/19/2020,25,0,78.7
BWA,Africa,Botswana,5/20/2020,25,0,66.67
BWA,Africa,Botswana,5/21/2020,29,4,66.67
BWA,Africa,Botswana,5/22/2020,29,0,61.11
BWA,Africa,Botswana,5/23/2020,30,1,61.11
BWA,Africa,Botswana,5/24/2020,30,0,61.11
BWA,Africa,Botswana,5/25/2020,35,5,52.78
BWA,Africa,Botswana,5/26/2020,35,0,52.78
BWA,Africa,Botswana,5/27/2020,35,0,52.78
BWA,Africa,Botswana,5/28/2020,35,0,52.78
BWA,Africa,Botswana,5/29/2020,35,0,52.78
BWA,Africa,Botswana,5/30/2020,35,0,52.78
BWA,Africa,Botswana,5/31/2020,35,0,52.78
BWA,Africa,Botswana,6/4/2020,6,2,86.11
BWA,Africa,Botswana,6/5/2020,23,0,86.11
BWA,Africa,Botswana,6/6/2020,40,0,49.07
BWA,Africa,Botswana,6/7/2020,275,0,49.07
BWA,Africa,Botswana,6/13/2020,60,12,69.44
BWA,Africa,Botswana,6/14/2020,60,0,69.44
BWA,Africa,Botswana,6/15/2020,60,0,69.44
BWA,Africa,Botswana,6/16/2020,60,0,49.07
BWA,Africa,Botswana,6/17/2020,60,0,49.07
BWA,Africa,Botswana,6/18/2020,60,0,49.07
BWA,Africa,Botswana,6/19/2020,79,19,49.07
BWA,Africa,Botswana,6/20/2020,89,10,49.07
BWA,Africa,Botswana,6/21/2020,89,0,49.07
BWA,Africa,Botswana,6/22/2020,89,0,49.07
BWA,Africa,Botswana,6/23/2020,89,0,49.07
BWA,Africa,Botswana,6/24/2020,89,0,49.07
BWA,Africa,Botswana,6/25/2020,89,0,49.07
BWA,Africa,Botswana,6/26/2020,89,0,49.07
BWA,Africa,Botswana,6/27/2020,125,36,49.07
BWA,Africa,Botswana,6/28/2020,125,0,49.07
BWA,Africa,Botswana,6/29/2020,125,0,49.07
BWA,Africa,Botswana,6/30/2020,175,50,49.07
BRA,South America,Brazil,2/1/2020,0,0,0
BRA,South America,Brazil,2/2/2020,0,0,5.56
BRA,South America,Brazil,2/3/2020,2,0,11.11
BRA,South America,Brazil,2/4/2020,6836,1119,74.54
BRA,South America,Brazil,2/5/2020,91589,6209,77.31
BRA,South America,Brazil,2/6/2020,526447,11598,77.31
BRA,South America,Brazil,2/7/2020,1448753,46712,77.31
BRA,South America,Brazil,2/13/2020,0,0,5.56
BRA,South America,Brazil,2/14/2020,0,0,5.56
BRA,South America,Brazil,2/15/2020,0,0,5.56
BRA,South America,Brazil,2/16/2020,0,0,5.56
BRA,South America,Brazil,2/17/2020,0,0,5.56
BRA,South America,Brazil,2/18/2020,0,0,5.56
BRA,South America,Brazil,2/19/2020,0,0,5.56
BRA,South America,Brazil,2/20/2020,0,0,5.56
BRA,South America,Brazil,2/21/2020,0,0,5.56
BRA,South America,Brazil,2/22/2020,0,0,5.56
BRA,South America,Brazil,2/23/2020,0,0,5.56
BRA,South America,Brazil,2/24/2020,0,0,5.56
BRA,South America,Brazil,2/25/2020,0,0,5.56
BRA,South America,Brazil,2/26/2020,1,1,5.56
BRA,South America,Brazil,2/27/2020,1,0,5.56
BRA,South America,Brazil,2/28/2020,1,0,5.56
BRA,South America,Brazil,2/29/2020,1,0,5.56
BRA,South America,Brazil,3/1/2020,0,0,0
BRA,South America,Brazil,3/2/2020,0,0,5.56
BRA,South America,Brazil,3/3/2020,2,0,11.11
BRA,South America,Brazil,3/4/2020,7910,1074,74.54
BRA,South America,Brazil,3/5/2020,96559,4970,77.31
BRA,South America,Brazil,3/6/2020,555383,28936,77.31
BRA,South America,Brazil,3/7/2020,1496858,48105,81.02
BRA,South America,Brazil,3/13/2020,77,25,37.96
BRA,South America,Brazil,3/14/2020,98,21,42.13
BRA,South America,Brazil,3/15/2020,121,23,42.13
BRA,South America,Brazil,3/16/2020,200,79,42.13
BRA,South America,Brazil,3/17/2020,234,34,57.87
BRA,South America,Brazil,3/18/2020,291,57,60.65
BRA,South America,Brazil,3/19/2020,428,137,66.2
BRA,South America,Brazil,3/20/2020,621,193,66.2
BRA,South America,Brazil,3/21/2020,904,283,71.76
BRA,South America,Brazil,3/22/2020,1128,224,71.76
BRA,South America,Brazil,3/23/2020,1546,418,71.76
BRA,South America,Brazil,3/24/2020,1891,345,71.76
BRA,South America,Brazil,3/25/2020,2201,310,71.76
BRA,South America,Brazil,3/26/2020,2433,232,71.76
BRA,South America,Brazil,3/27/2020,2915,482,74.54
BRA,South America,Brazil,3/28/2020,3417,502,74.54
BRA,South America,Brazil,3/29/2020,3904,487,74.54
BRA,South America,Brazil,3/30/2020,4256,352,74.54
BRA,South America,Brazil,3/31/2020,4579,323,74.54
BRA,South America,Brazil,4/1/2020,0,0,0
BRA,South America,Brazil,4/2/2020,0,0,5.56
BRA,South America,Brazil,4/3/2020,2,0,11.11
BRA,South America,Brazil,4/4/2020,9056,1146,74.54
BRA,South America,Brazil,4/5/2020,101147,4588,77.31
BRA,South America,Brazil,4/6/2020,584016,28633,77.31
BRA,South America,Brazil,4/7/2020,1539081,42223,81.02
BRA,South America,Brazil,4/13/2020,22169,1442,74.54
BRA,South America,Brazil,4/14/2020,23430,1261,74.54
BRA,South America,Brazil,4/15/2020,25262,1832,74.54
BRA,South America,Brazil,4/16/2020,28320,3058,74.54
BRA,South America,Brazil,4/17/2020,30425,2105,74.54
BRA,South America,Brazil,4/18/2020,33682,3257,74.54
BRA,South America,Brazil,4/19/2020,36599,2917,74.54
BRA,South America,Brazil,4/20/2020,38654,2055,74.54
BRA,South America,Brazil,4/21/2020,40581,1927,74.54
BRA,South America,Brazil,4/22/2020,43079,2498,74.54
BRA,South America,Brazil,4/23/2020,45757,2678,74.54
BRA,South America,Brazil,4/24/2020,49492,3735,74.54
BRA,South America,Brazil,4/25/2020,52995,3503,74.54
BRA,South America,Brazil,4/26/2020,58509,5514,77.31
BRA,South America,Brazil,4/27/2020,61888,3379,77.31
BRA,South America,Brazil,4/28/2020,66501,4613,77.31
BRA,South America,Brazil,4/29/2020,71886,5385,77.31
BRA,South America,Brazil,4/30/2020,78162,6276,77.31
BRA,South America,Brazil,5/1/2020,0,0,0
BRA,South America,Brazil,5/2/2020,0,0,5.56
BRA,South America,Brazil,5/3/2020,3,1,11.11
BRA,South America,Brazil,5/4/2020,10278,1222,74.54
BRA,South America,Brazil,5/5/2020,107780,6633,81.02
BRA,South America,Brazil,5/6/2020,614932,30916,77.31
BRA,South America,Brazil,5/7/2020,1577004,37923,81.02
BRA,South America,Brazil,5/13/2020,177589,9258,81.02
BRA,South America,Brazil,5/14/2020,188974,11385,81.02
BRA,South America,Brazil,5/15/2020,202918,13944,81.02
BRA,South America,Brazil,5/16/2020,218223,15305,81.02
BRA,South America,Brazil,5/17/2020,233142,14919,81.02
BRA,South America,Brazil,5/18/2020,241080,7938,81.02
BRA,South America,Brazil,5/19/2020,254220,13140,81.02
BRA,South America,Brazil,5/20/2020,271628,17408,81.02
BRA,South America,Brazil,5/21/2020,291579,19951,81.02
BRA,South America,Brazil,5/22/2020,310087,18508,81.02
BRA,South America,Brazil,5/23/2020,330890,20803,81.02
BRA,South America,Brazil,5/24/2020,347398,16508,81.02
BRA,South America,Brazil,5/25/2020,363211,15813,81.02
BRA,South America,Brazil,5/26/2020,374898,11687,81.02
BRA,South America,Brazil,5/27/2020,391222,16324,81.02
BRA,South America,Brazil,5/28/2020,411821,20599,81.02
BRA,South America,Brazil,5/29/2020,438238,26417,81.02
BRA,South America,Brazil,5/30/2020,465166,26928,81.02
BRA,South America,Brazil,5/31/2020,498440,33274,81.02
BRA,South America,Brazil,6/1/2020,0,0,0
BRA,South America,Brazil,6/2/2020,0,0,5.56
BRA,South America,Brazil,6/3/2020,8,5,11.11
BRA,South America,Brazil,6/4/2020,11130,852,74.54
BRA,South America,Brazil,6/5/2020,114715,6935,81.02
BRA,South America,Brazil,6/6/2020,645762,30830,77.31
BRA,South America,Brazil,6/7/2020,1603055,26051,81.02
BRA,South America,Brazil,6/13/2020,828810,25982,77.31
BRA,South America,Brazil,6/14/2020,850514,21704,77.31
BRA,South America,Brazil,6/15/2020,867624,17110,77.31
BRA,South America,Brazil,6/16/2020,888271,20647,77.31
BRA,South America,Brazil,6/17/2020,923189,34918,77.31
BRA,South America,Brazil,6/18/2020,955377,32188,77.31
BRA,South America,Brazil,6/19/2020,978142,22765,77.31
BRA,South America,Brazil,6/20/2020,1032913,54771,77.31
BRA,South America,Brazil,6/21/2020,1067579,34666,77.31
BRA,South America,Brazil,6/22/2020,1085038,17459,77.31
BRA,South America,Brazil,6/23/2020,1106470,21432,77.31
BRA,South America,Brazil,6/24/2020,1145906,39436,77.31
BRA,South America,Brazil,6/25/2020,1188631,42725,77.31
BRA,South America,Brazil,6/26/2020,1228114,39483,77.31
BRA,South America,Brazil,6/27/2020,1274974,46860,77.31
BRA,South America,Brazil,6/28/2020,1313667,38693,77.31
BRA,South America,Brazil,6/29/2020,1344143,30476,77.31
BRA,South America,Brazil,6/30/2020,1368195,24052,77.31
VGB,North America,British Virgin Islands,2/4/2020,3,0,
VGB,North America,British Virgin Islands,2/5/2020,6,0,
VGB,North America,British Virgin Islands,2/6/2020,8,0,
VGB,North America,British Virgin Islands,2/7/2020,8,0,
VGB,North America,British Virgin Islands,3/4/2020,3,0,
VGB,North America,British Virgin Islands,3/5/2020,6,0,
VGB,North America,British Virgin Islands,3/6/2020,8,0,
VGB,North America,British Virgin Islands,3/7/2020,8,0,
VGB,North America,British Virgin Islands,3/27/2020,2,2,
VGB,North America,British Virgin Islands,3/28/2020,2,0,
VGB,North America,British Virgin Islands,3/29/2020,2,0,
VGB,North America,British Virgin Islands,3/30/2020,2,0,
VGB,North America,British Virgin Islands,3/31/2020,3,1,
VGB,North America,British Virgin Islands,4/4/2020,3,0,
VGB,North America,British Virgin Islands,4/5/2020,6,0,
VGB,North America,British Virgin Islands,4/6/2020,8,0,
VGB,North America,British Virgin Islands,4/7/2020,8,0,
VGB,North America,British Virgin Islands,4/13/2020,3,0,
VGB,North America,British Virgin Islands,4/14/2020,3,0,
VGB,North America,British Virgin Islands,4/15/2020,3,0,
VGB,North America,British Virgin Islands,4/16/2020,3,0,
VGB,North America,British Virgin Islands,4/17/2020,3,0,
VGB,North America,British Virgin Islands,4/18/2020,3,0,
VGB,North America,British Virgin Islands,4/19/2020,3,0,
VGB,North America,British Virgin Islands,4/20/2020,4,1,
VGB,North America,British Virgin Islands,4/21/2020,5,1,
VGB,North America,British Virgin Islands,4/22/2020,5,0,
VGB,North America,British Virgin Islands,4/23/2020,5,0,
VGB,North America,British Virgin Islands,4/24/2020,5,0,
VGB,North America,British Virgin Islands,4/25/2020,6,1,
VGB,North America,British Virgin Islands,4/26/2020,6,0,
VGB,North America,British Virgin Islands,4/27/2020,6,0,
VGB,North America,British Virgin Islands,4/28/2020,6,0,
VGB,North America,British Virgin Islands,4/29/2020,6,0,
VGB,North America,British Virgin Islands,4/30/2020,6,0,
VGB,North America,British Virgin Islands,5/4/2020,3,0,
VGB,North America,British Virgin Islands,5/5/2020,7,1,
VGB,North America,British Virgin Islands,5/6/2020,8,0,
VGB,North America,British Virgin Islands,5/7/2020,8,0,
VGB,North America,British Virgin Islands,5/13/2020,7,0,
VGB,North America,British Virgin Islands,5/14/2020,7,0,
VGB,North America,British Virgin Islands,5/15/2020,8,1,
VGB,North America,British Virgin Islands,5/16/2020,8,0,
VGB,North America,British Virgin Islands,5/17/2020,8,0,
VGB,North America,British Virgin Islands,5/18/2020,8,0,
VGB,North America,British Virgin Islands,5/19/2020,8,0,
VGB,North America,British Virgin Islands,5/20/2020,8,0,
VGB,North America,British Virgin Islands,5/21/2020,8,0,
VGB,North America,British Virgin Islands,5/22/2020,8,0,
VGB,North America,British Virgin Islands,5/23/2020,8,0,
VGB,North America,British Virgin Islands,5/24/2020,8,0,
VGB,North America,British Virgin Islands,5/25/2020,8,0,
VGB,North America,British Virgin Islands,5/26/2020,8,0,
VGB,North America,British Virgin Islands,5/27/2020,8,0,
VGB,North America,British Virgin Islands,5/28/2020,8,0,
VGB,North America,British Virgin Islands,5/29/2020,8,0,
VGB,North America,British Virgin Islands,5/30/2020,8,0,
VGB,North America,British Virgin Islands,5/31/2020,8,0,
VGB,North America,British Virgin Islands,6/4/2020,3,0,
VGB,North America,British Virgin Islands,6/5/2020,7,0,
VGB,North America,British Virgin Islands,6/6/2020,8,0,
VGB,North America,British Virgin Islands,6/7/2020,8,0,
VGB,North America,British Virgin Islands,6/13/2020,8,0,
VGB,North America,British Virgin Islands,6/14/2020,8,0,
VGB,North America,British Virgin Islands,6/15/2020,8,0,
VGB,North America,British Virgin Islands,6/16/2020,8,0,
VGB,North America,British Virgin Islands,6/17/2020,8,0,
VGB,North America,British Virgin Islands,6/18/2020,8,0,
VGB,North America,British Virgin Islands,6/19/2020,8,0,
VGB,North America,British Virgin Islands,6/20/2020,8,0,
VGB,North America,British Virgin Islands,6/21/2020,8,0,
VGB,North America,British Virgin Islands,6/22/2020,8,0,
VGB,North America,British Virgin Islands,6/23/2020,8,0,
VGB,North America,British Virgin Islands,6/24/2020,8,0,
VGB,North America,British Virgin Islands,6/25/2020,8,0,
VGB,North America,British Virgin Islands,6/26/2020,8,0,
VGB,North America,British Virgin Islands,6/27/2020,8,0,
VGB,North America,British Virgin Islands,6/28/2020,8,0,
VGB,North America,British Virgin Islands,6/29/2020,8,0,
VGB,North America,British Virgin Islands,6/30/2020,8,0,
BRN,Asia,Brunei,2/4/2020,131,2,52.78
BRN,Asia,Brunei,2/5/2020,138,0,58.33
BRN,Asia,Brunei,2/6/2020,141,0,49.07
BRN,Asia,Brunei,2/7/2020,141,0,49.07
BRN,Asia,Brunei,3/4/2020,133,2,52.78
BRN,Asia,Brunei,3/5/2020,138,0,58.33
BRN,Asia,Brunei,3/6/2020,141,0,49.07
BRN,Asia,Brunei,3/7/2020,141,0,49.07
BRN,Asia,Brunei,3/13/2020,25,14,50
BRN,Asia,Brunei,3/14/2020,37,12,50
BRN,Asia,Brunei,3/15/2020,40,3,50
BRN,Asia,Brunei,3/16/2020,50,10,50
BRN,Asia,Brunei,3/17/2020,54,4,50
BRN,Asia,Brunei,3/18/2020,56,2,50
BRN,Asia,Brunei,3/19/2020,68,12,50
BRN,Asia,Brunei,3/20/2020,73,5,50
BRN,Asia,Brunei,3/21/2020,78,5,50
BRN,Asia,Brunei,3/22/2020,83,5,50
BRN,Asia,Brunei,3/23/2020,88,5,50
BRN,Asia,Brunei,3/24/2020,91,3,52.78
BRN,Asia,Brunei,3/25/2020,104,13,52.78
BRN,Asia,Brunei,3/26/2020,107,3,52.78
BRN,Asia,Brunei,3/27/2020,114,7,52.78
BRN,Asia,Brunei,3/28/2020,115,1,52.78
BRN,Asia,Brunei,3/29/2020,120,5,52.78
BRN,Asia,Brunei,3/30/2020,126,6,52.78
BRN,Asia,Brunei,3/31/2020,127,1,52.78
BRN,Asia,Brunei,4/4/2020,133,0,52.78
BRN,Asia,Brunei,4/5/2020,138,0,58.33
BRN,Asia,Brunei,4/6/2020,141,0,49.07
BRN,Asia,Brunei,4/7/2020,141,0,49.07
BRN,Asia,Brunei,4/13/2020,136,0,58.33
BRN,Asia,Brunei,4/14/2020,136,0,58.33
BRN,Asia,Brunei,4/15/2020,136,0,58.33
BRN,Asia,Brunei,4/16/2020,136,0,58.33
BRN,Asia,Brunei,4/17/2020,136,0,58.33
BRN,Asia,Brunei,4/18/2020,136,0,58.33
BRN,Asia,Brunei,4/19/2020,137,1,58.33
BRN,Asia,Brunei,4/20/2020,138,1,58.33
BRN,Asia,Brunei,4/21/2020,138,0,58.33
BRN,Asia,Brunei,4/22/2020,138,0,58.33
BRN,Asia,Brunei,4/23/2020,138,0,58.33
BRN,Asia,Brunei,4/24/2020,138,0,58.33
BRN,Asia,Brunei,4/25/2020,138,0,58.33
BRN,Asia,Brunei,4/26/2020,138,0,58.33
BRN,Asia,Brunei,4/27/2020,138,0,58.33
BRN,Asia,Brunei,4/28/2020,138,0,58.33
BRN,Asia,Brunei,4/29/2020,138,0,58.33
BRN,Asia,Brunei,4/30/2020,138,0,58.33
BRN,Asia,Brunei,5/4/2020,135,2,52.78
BRN,Asia,Brunei,5/5/2020,138,0,58.33
BRN,Asia,Brunei,5/6/2020,141,0,49.07
BRN,Asia,Brunei,5/7/2020,141,0,49.07
BRN,Asia,Brunei,5/13/2020,141,0,58.33
BRN,Asia,Brunei,5/14/2020,141,0,58.33
BRN,Asia,Brunei,5/15/2020,141,0,52.78
BRN,Asia,Brunei,5/16/2020,141,0,52.78
BRN,Asia,Brunei,5/17/2020,141,0,52.78
BRN,Asia,Brunei,5/18/2020,141,0,52.78
BRN,Asia,Brunei,5/19/2020,141,0,52.78
BRN,Asia,Brunei,5/20/2020,141,0,52.78
BRN,Asia,Brunei,5/21/2020,141,0,52.78
BRN,Asia,Brunei,5/22/2020,141,0,52.78
BRN,Asia,Brunei,5/23/2020,141,0,52.78
BRN,Asia,Brunei,5/24/2020,141,0,52.78
BRN,Asia,Brunei,5/25/2020,141,0,52.78
BRN,Asia,Brunei,5/26/2020,141,0,52.78
BRN,Asia,Brunei,5/27/2020,141,0,52.78
BRN,Asia,Brunei,5/28/2020,141,0,52.78
BRN,Asia,Brunei,5/29/2020,141,0,52.78
